CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F991,F992,F993,F994,F995
70464,E00010229,E00010229,Output Areas and Small Areas,OASA,75,38,3,0,0
70465,E00010230,E00010230,Output Areas and Small Areas,OASA,83,45,6,0,0
70466,E00010231,E00010231,Output Areas and Small Areas,OASA,83,67,7,2,0
70467,E00010232,E00010232,Output Areas and Small Areas,OASA,61,40,12,1,0
70468,E00010233,E00010233,Output Areas and Small Areas,OASA,62,48,9,3,0
70469,E00010234,E00010234,Output Areas and Small Areas,OASA,72,42,9,2,0
70470,E00010235,E00010235,Output Areas and Small Areas,OASA,74,34,6,1,0
70471,E00010236,E00010236,Output Areas and Small Areas,OASA,119,59,5,0,1
70472,E00010237,E00010237,Output Areas and Small Areas,OASA,83,38,10,3,0
70473,E00010238,E00010238,Output Areas and Small Areas,OASA,76,16,5,0,0
70474,E00010239,E00010239,Output Areas and Small Areas,OASA,55,54,8,0,0
70475,E00010240,E00010240,Output Areas and Small Areas,OASA,59,46,8,3,0
70476,E00010241,E00010241,Output Areas and Small Areas,OASA,94,60,14,10,0
70477,E00010242,E00010242,Output Areas and Small Areas,OASA,77,34,8,0,0
70478,E00010243,E00010243,Output Areas and Small Areas,OASA,54,63,11,1,0
70479,E00010244,E00010244,Output Areas and Small Areas,OASA,137,35,0,0,0
70480,E00010245,E00010245,Output Areas and Small Areas,OASA,79,49,6,0,0
70481,E00010246,E00010246,Output Areas and Small Areas,OASA,100,22,2,0,0
70482,E00010247,E00010247,Output Areas and Small Areas,OASA,89,41,4,0,1
70483,E00010248,E00010248,Output Areas and Small Areas,OASA,79,48,5,2,0
70484,E00010249,E00010249,Output Areas and Small Areas,OASA,83,46,11,2,0
70485,E00010250,E00010250,Output Areas and Small Areas,OASA,67,25,4,1,0
70486,E00010252,E00010252,Output Areas and Small Areas,OASA,105,51,9,1,0
70487,E00010253,E00010253,Output Areas and Small Areas,OASA,102,25,5,0,0
70488,E00010254,E00010254,Output Areas and Small Areas,OASA,84,61,13,0,0
70489,E00010256,E00010256,Output Areas and Small Areas,OASA,75,60,6,1,0
70490,E00010257,E00010257,Output Areas and Small Areas,OASA,76,38,7,0,1
70491,E00010258,E00010258,Output Areas and Small Areas,OASA,95,38,9,1,0
70492,E00010259,E00010259,Output Areas and Small Areas,OASA,76,59,16,4,0
70493,E00010260,E00010260,Output Areas and Small Areas,OASA,60,44,9,3,0
70494,E00010261,E00010261,Output Areas and Small Areas,OASA,68,40,13,2,1
70495,E00010262,E00010262,Output Areas and Small Areas,OASA,84,44,4,0,0
70496,E00010263,E00010263,Output Areas and Small Areas,OASA,74,71,12,1,0
70497,E00010264,E00010264,Output Areas and Small Areas,OASA,75,28,8,2,0
70498,E00010265,E00010265,Output Areas and Small Areas,OASA,100,56,8,2,0
70499,E00010266,E00010266,Output Areas and Small Areas,OASA,76,47,8,1,1
70500,E00010267,E00010267,Output Areas and Small Areas,OASA,66,38,6,1,0
70501,E00010268,E00010268,Output Areas and Small Areas,OASA,62,62,9,0,0
70502,E00010269,E00010269,Output Areas and Small Areas,OASA,74,45,9,0,0
70503,E00010270,E00010270,Output Areas and Small Areas,OASA,69,51,14,1,0
70504,E00010271,E00010271,Output Areas and Small Areas,OASA,85,40,3,0,2
70505,E00010272,E00010272,Output Areas and Small Areas,OASA,80,41,10,0,0
70506,E00010273,E00010273,Output Areas and Small Areas,OASA,87,39,6,0,1
70507,E00010274,E00010274,Output Areas and Small Areas,OASA,77,50,10,0,0
70508,E00010275,E00010275,Output Areas and Small Areas,OASA,92,43,6,0,0
70509,E00010276,E00010276,Output Areas and Small Areas,OASA,85,58,6,3,0
70510,E00010277,E00010277,Output Areas and Small Areas,OASA,100,31,2,0,0
70511,E00010278,E00010278,Output Areas and Small Areas,OASA,139,20,3,1,1
70512,E00010279,E00010279,Output Areas and Small Areas,OASA,84,50,8,1,0
70513,E00010280,E00010280,Output Areas and Small Areas,OASA,81,41,5,1,1
70514,E00010281,E00010281,Output Areas and Small Areas,OASA,86,37,11,2,0
70515,E00010282,E00010282,Output Areas and Small Areas,OASA,65,55,8,3,0
70516,E00010283,E00010283,Output Areas and Small Areas,OASA,67,38,6,1,0
70517,E00010284,E00010284,Output Areas and Small Areas,OASA,74,39,8,1,0
70518,E00010285,E00010285,Output Areas and Small Areas,OASA,90,28,2,0,0
70519,E00010286,E00010286,Output Areas and Small Areas,OASA,65,33,3,6,0
70520,E00010287,E00010287,Output Areas and Small Areas,OASA,111,48,7,2,0
70521,E00010288,E00010288,Output Areas and Small Areas,OASA,83,31,4,1,0
70522,E00010289,E00010289,Output Areas and Small Areas,OASA,85,37,5,0,0
70523,E00010290,E00010290,Output Areas and Small Areas,OASA,108,46,6,0,1
70524,E00010291,E00010291,Output Areas and Small Areas,OASA,69,59,9,1,0
70525,E00010292,E00010292,Output Areas and Small Areas,OASA,89,81,6,1,0
70526,E00010293,E00010293,Output Areas and Small Areas,OASA,46,41,9,1,0
70527,E00010294,E00010294,Output Areas and Small Areas,OASA,106,61,6,0,0
70528,E00010295,E00010295,Output Areas and Small Areas,OASA,68,40,5,1,1
70529,E00010296,E00010296,Output Areas and Small Areas,OASA,82,37,7,4,0
70530,E00010297,E00010297,Output Areas and Small Areas,OASA,105,50,4,0,0
70531,E00010298,E00010298,Output Areas and Small Areas,OASA,70,43,19,7,0
70532,E00010299,E00010299,Output Areas and Small Areas,OASA,27,70,17,2,3
70533,E00010300,E00010300,Output Areas and Small Areas,OASA,68,45,3,1,1
70534,E00010301,E00010301,Output Areas and Small Areas,OASA,50,47,16,2,0
70535,E00010302,E00010302,Output Areas and Small Areas,OASA,90,38,3,0,0
70536,E00010303,E00010303,Output Areas and Small Areas,OASA,31,63,15,2,0
70537,E00010304,E00010304,Output Areas and Small Areas,OASA,94,38,9,2,0
70538,E00010305,E00010305,Output Areas and Small Areas,OASA,121,32,6,0,0
70539,E00010306,E00010306,Output Areas and Small Areas,OASA,86,39,8,0,0
70540,E00010307,E00010307,Output Areas and Small Areas,OASA,49,59,9,1,0
70541,E00010308,E00010308,Output Areas and Small Areas,OASA,85,60,7,1,0
70542,E00010309,E00010309,Output Areas and Small Areas,OASA,97,24,3,1,1
70543,E00010310,E00010310,Output Areas and Small Areas,OASA,60,50,13,4,1
70544,E00010311,E00010311,Output Areas and Small Areas,OASA,82,60,7,3,0
70545,E00010312,E00010312,Output Areas and Small Areas,OASA,92,44,8,2,0
70546,E00010313,E00010313,Output Areas and Small Areas,OASA,109,42,4,0,0
70547,E00010314,E00010314,Output Areas and Small Areas,OASA,86,35,0,1,0
70548,E00010315,E00010315,Output Areas and Small Areas,OASA,73,40,5,1,1
70549,E00010316,E00010316,Output Areas and Small Areas,OASA,79,43,6,4,0
70550,E00010317,E00010317,Output Areas and Small Areas,OASA,51,55,9,4,0
70551,E00010318,E00010318,Output Areas and Small Areas,OASA,46,49,8,0,1
70552,E00010319,E00010319,Output Areas and Small Areas,OASA,65,49,7,0,0
70553,E00010320,E00010320,Output Areas and Small Areas,OASA,54,61,17,0,0
70554,E00010321,E00010321,Output Areas and Small Areas,OASA,69,32,6,1,0
70555,E00010322,E00010322,Output Areas and Small Areas,OASA,74,40,12,3,0
70556,E00010323,E00010323,Output Areas and Small Areas,OASA,101,53,7,1,0
70557,E00010324,E00010324,Output Areas and Small Areas,OASA,84,30,7,1,0
70558,E00010325,E00010325,Output Areas and Small Areas,OASA,95,39,4,0,0
70559,E00010326,E00010326,Output Areas and Small Areas,OASA,121,78,8,2,0
70560,E00010327,E00010327,Output Areas and Small Areas,OASA,96,49,9,0,0
70561,E00010328,E00010328,Output Areas and Small Areas,OASA,138,52,7,0,0
70562,E00010329,E00010329,Output Areas and Small Areas,OASA,92,62,11,2,1
70563,E00010330,E00010330,Output Areas and Small Areas,OASA,65,54,11,1,1
70564,E00010331,E00010331,Output Areas and Small Areas,OASA,105,39,5,1,0
70565,E00010332,E00010332,Output Areas and Small Areas,OASA,46,37,16,7,3
70566,E00010333,E00010333,Output Areas and Small Areas,OASA,40,50,15,1,1
70567,E00010334,E00010334,Output Areas and Small Areas,OASA,48,72,12,1,1
70568,E00010335,E00010335,Output Areas and Small Areas,OASA,68,49,3,1,1
70569,E00010336,E00010336,Output Areas and Small Areas,OASA,71,45,5,2,0
70570,E00010337,E00010337,Output Areas and Small Areas,OASA,95,41,8,0,0
70571,E00010338,E00010338,Output Areas and Small Areas,OASA,65,76,11,3,0
70572,E00010339,E00010339,Output Areas and Small Areas,OASA,42,84,14,3,0
70573,E00010340,E00010340,Output Areas and Small Areas,OASA,72,52,14,1,0
70574,E00010341,E00010341,Output Areas and Small Areas,OASA,56,79,26,4,0
70575,E00010342,E00010342,Output Areas and Small Areas,OASA,80,79,10,1,0
70576,E00010343,E00010343,Output Areas and Small Areas,OASA,90,47,8,2,0
70577,E00010344,E00010344,Output Areas and Small Areas,OASA,43,55,14,0,1
70578,E00010345,E00010345,Output Areas and Small Areas,OASA,46,57,21,3,0
70579,E00010346,E00010346,Output Areas and Small Areas,OASA,52,59,15,0,0
70580,E00010347,E00010347,Output Areas and Small Areas,OASA,66,39,14,1,1
70581,E00010348,E00010348,Output Areas and Small Areas,OASA,48,64,15,2,0
70582,E00010349,E00010349,Output Areas and Small Areas,OASA,67,73,12,0,0
70583,E00010350,E00010350,Output Areas and Small Areas,OASA,77,57,13,2,1
70584,E00010351,E00010351,Output Areas and Small Areas,OASA,62,55,9,1,0
70585,E00010352,E00010352,Output Areas and Small Areas,OASA,66,30,8,0,0
70586,E00010353,E00010353,Output Areas and Small Areas,OASA,60,50,8,3,0
70587,E00010354,E00010354,Output Areas and Small Areas,OASA,63,26,7,0,0
70588,E00010355,E00010355,Output Areas and Small Areas,OASA,80,45,11,0,0
70589,E00010356,E00010356,Output Areas and Small Areas,OASA,74,36,9,1,1
70590,E00010357,E00010357,Output Areas and Small Areas,OASA,83,50,11,5,0
70591,E00010358,E00010358,Output Areas and Small Areas,OASA,62,68,8,3,0
70592,E00010359,E00010359,Output Areas and Small Areas,OASA,52,42,8,0,0
70593,E00010360,E00010360,Output Areas and Small Areas,OASA,69,45,5,0,0
70594,E00010361,E00010361,Output Areas and Small Areas,OASA,90,51,9,1,0
70595,E00010362,E00010362,Output Areas and Small Areas,OASA,76,42,2,0,0
70596,E00010363,E00010363,Output Areas and Small Areas,OASA,73,44,11,0,0
70597,E00010364,E00010364,Output Areas and Small Areas,OASA,96,52,5,2,0
70598,E00010365,E00010365,Output Areas and Small Areas,OASA,64,30,7,1,0
70599,E00010366,E00010366,Output Areas and Small Areas,OASA,70,33,1,0,0
70600,E00010367,E00010367,Output Areas and Small Areas,OASA,93,44,3,0,0
70601,E00010368,E00010368,Output Areas and Small Areas,OASA,141,31,1,0,0
70602,E00010369,E00010369,Output Areas and Small Areas,OASA,83,30,3,1,0
70603,E00010370,E00010370,Output Areas and Small Areas,OASA,86,43,5,0,0
70604,E00010371,E00010371,Output Areas and Small Areas,OASA,50,83,13,4,0
70605,E00010372,E00010372,Output Areas and Small Areas,OASA,90,54,9,4,0
70606,E00010373,E00010373,Output Areas and Small Areas,OASA,87,32,4,0,0
70607,E00010374,E00010374,Output Areas and Small Areas,OASA,168,22,2,2,0
70608,E00010375,E00010375,Output Areas and Small Areas,OASA,108,39,12,0,0
70609,E00010376,E00010376,Output Areas and Small Areas,OASA,106,62,7,3,0
70610,E00010377,E00010377,Output Areas and Small Areas,OASA,78,30,4,1,1
70611,E00010378,E00010378,Output Areas and Small Areas,OASA,88,39,6,0,0
70612,E00010379,E00010379,Output Areas and Small Areas,OASA,88,31,7,1,0
70613,E00010380,E00010380,Output Areas and Small Areas,OASA,61,64,11,3,1
70614,E00010381,E00010381,Output Areas and Small Areas,OASA,65,32,8,0,0
70615,E00010382,E00010382,Output Areas and Small Areas,OASA,92,28,4,1,0
70616,E00010383,E00010383,Output Areas and Small Areas,OASA,71,43,3,1,0
70617,E00010384,E00010384,Output Areas and Small Areas,OASA,115,59,9,2,2
70618,E00010385,E00010385,Output Areas and Small Areas,OASA,94,28,4,0,0
70619,E00010386,E00010386,Output Areas and Small Areas,OASA,96,41,8,1,0
70620,E00010387,E00010387,Output Areas and Small Areas,OASA,102,31,5,3,0
70621,E00010388,E00010388,Output Areas and Small Areas,OASA,105,56,3,1,0
70622,E00010389,E00010389,Output Areas and Small Areas,OASA,65,55,9,2,0
70623,E00010390,E00010390,Output Areas and Small Areas,OASA,93,47,6,0,0
70624,E00010391,E00010391,Output Areas and Small Areas,OASA,101,69,10,1,0
70625,E00010392,E00010392,Output Areas and Small Areas,OASA,72,36,4,0,0
70626,E00010393,E00010393,Output Areas and Small Areas,OASA,88,40,2,0,0
70627,E00010394,E00010394,Output Areas and Small Areas,OASA,82,36,11,0,0
70628,E00010395,E00010395,Output Areas and Small Areas,OASA,81,39,12,0,0
70629,E00010396,E00010396,Output Areas and Small Areas,OASA,93,41,6,1,0
70630,E00010397,E00010397,Output Areas and Small Areas,OASA,95,27,2,0,0
70631,E00010398,E00010398,Output Areas and Small Areas,OASA,73,39,5,0,0
70632,E00010399,E00010399,Output Areas and Small Areas,OASA,67,67,8,2,0
70633,E00010400,E00010400,Output Areas and Small Areas,OASA,80,54,6,2,0
70634,E00010401,E00010401,Output Areas and Small Areas,OASA,90,37,3,0,0
70635,E00010402,E00010402,Output Areas and Small Areas,OASA,76,45,10,1,0
70636,E00010403,E00010403,Output Areas and Small Areas,OASA,130,34,3,1,0
70637,E00010404,E00010404,Output Areas and Small Areas,OASA,99,33,6,0,3
70638,E00010405,E00010405,Output Areas and Small Areas,OASA,77,28,8,0,1
70639,E00010406,E00010406,Output Areas and Small Areas,OASA,94,42,5,0,1
70640,E00010407,E00010407,Output Areas and Small Areas,OASA,89,31,9,1,0
70641,E00010409,E00010409,Output Areas and Small Areas,OASA,93,61,10,0,0
70642,E00010410,E00010410,Output Areas and Small Areas,OASA,87,30,4,0,0
70643,E00010411,E00010411,Output Areas and Small Areas,OASA,85,51,9,1,0
70644,E00010412,E00010412,Output Areas and Small Areas,OASA,72,26,11,0,0
70645,E00010413,E00010413,Output Areas and Small Areas,OASA,82,46,5,0,0
70646,E00010414,E00010414,Output Areas and Small Areas,OASA,68,39,2,1,0
70647,E00010415,E00010415,Output Areas and Small Areas,OASA,69,43,5,0,1
70648,E00010416,E00010416,Output Areas and Small Areas,OASA,89,52,5,0,0
70649,E00010417,E00010417,Output Areas and Small Areas,OASA,65,52,10,0,0
70650,E00010418,E00010418,Output Areas and Small Areas,OASA,78,60,2,0,0
70651,E00010419,E00010419,Output Areas and Small Areas,OASA,100,30,7,1,0
70652,E00010420,E00010420,Output Areas and Small Areas,OASA,66,55,11,2,1
70653,E00010421,E00010421,Output Areas and Small Areas,OASA,88,59,11,3,0
70654,E00010422,E00010422,Output Areas and Small Areas,OASA,66,47,8,1,0
70655,E00010423,E00010423,Output Areas and Small Areas,OASA,70,54,12,2,0
70656,E00010424,E00010424,Output Areas and Small Areas,OASA,90,45,11,1,0
70657,E00010425,E00010425,Output Areas and Small Areas,OASA,70,42,14,2,1
70658,E00010426,E00010426,Output Areas and Small Areas,OASA,69,40,5,1,0
70659,E00010427,E00010427,Output Areas and Small Areas,OASA,73,48,10,0,0
70660,E00010428,E00010428,Output Areas and Small Areas,OASA,131,50,2,0,0
70661,E00010429,E00010429,Output Areas and Small Areas,OASA,88,51,6,1,0
70662,E00010430,E00010430,Output Areas and Small Areas,OASA,74,57,5,1,0
70663,E00010431,E00010431,Output Areas and Small Areas,OASA,76,44,6,0,0
70664,E00010432,E00010432,Output Areas and Small Areas,OASA,108,48,3,0,1
70665,E00010433,E00010433,Output Areas and Small Areas,OASA,84,34,2,0,0
70666,E00010434,E00010434,Output Areas and Small Areas,OASA,61,38,4,1,0
70667,E00010435,E00010435,Output Areas and Small Areas,OASA,76,50,9,1,0
70668,E00010436,E00010436,Output Areas and Small Areas,OASA,105,56,10,1,2
70669,E00010437,E00010437,Output Areas and Small Areas,OASA,76,47,6,3,0
70670,E00010438,E00010438,Output Areas and Small Areas,OASA,69,60,5,1,0
70671,E00010439,E00010439,Output Areas and Small Areas,OASA,43,29,4,0,0
70672,E00010440,E00010440,Output Areas and Small Areas,OASA,53,59,11,1,0
70673,E00010441,E00010441,Output Areas and Small Areas,OASA,60,56,4,1,0
70674,E00010442,E00010442,Output Areas and Small Areas,OASA,68,63,9,1,0
70675,E00010443,E00010443,Output Areas and Small Areas,OASA,73,43,12,3,1
70676,E00010444,E00010444,Output Areas and Small Areas,OASA,74,28,4,1,0
70677,E00010445,E00010445,Output Areas and Small Areas,OASA,54,59,17,0,1
70678,E00010446,E00010446,Output Areas and Small Areas,OASA,48,57,11,0,0
70679,E00010447,E00010447,Output Areas and Small Areas,OASA,61,46,12,3,0
70680,E00010448,E00010448,Output Areas and Small Areas,OASA,53,61,12,3,0
70681,E00010449,E00010449,Output Areas and Small Areas,OASA,70,51,8,0,0
70682,E00010450,E00010450,Output Areas and Small Areas,OASA,85,47,6,3,0
70683,E00010451,E00010451,Output Areas and Small Areas,OASA,63,36,4,1,1
70684,E00010452,E00010452,Output Areas and Small Areas,OASA,84,34,9,1,0
70685,E00010453,E00010453,Output Areas and Small Areas,OASA,64,39,6,2,0
70686,E00010454,E00010454,Output Areas and Small Areas,OASA,68,41,5,2,0
70687,E00010455,E00010455,Output Areas and Small Areas,OASA,110,42,2,1,0
70688,E00010456,E00010456,Output Areas and Small Areas,OASA,93,60,15,4,1
70689,E00010457,E00010457,Output Areas and Small Areas,OASA,70,29,11,1,2
70690,E00010458,E00010458,Output Areas and Small Areas,OASA,62,51,9,3,1
70691,E00010459,E00010459,Output Areas and Small Areas,OASA,114,45,10,1,0
70692,E00010460,E00010460,Output Areas and Small Areas,OASA,104,43,8,2,1
70693,E00010461,E00010461,Output Areas and Small Areas,OASA,109,45,6,1,0
70694,E00010462,E00010462,Output Areas and Small Areas,OASA,98,44,9,0,2
70695,E00010463,E00010463,Output Areas and Small Areas,OASA,82,40,8,1,1
70696,E00010464,E00010464,Output Areas and Small Areas,OASA,60,58,13,2,2
70697,E00010465,E00010465,Output Areas and Small Areas,OASA,58,67,8,0,0
70698,E00010466,E00010466,Output Areas and Small Areas,OASA,54,56,6,4,0
70699,E00010467,E00010467,Output Areas and Small Areas,OASA,98,48,12,1,0
70700,E00010468,E00010468,Output Areas and Small Areas,OASA,170,66,2,0,0
70701,E00010469,E00010469,Output Areas and Small Areas,OASA,103,40,7,0,0
70702,E00010470,E00010470,Output Areas and Small Areas,OASA,68,38,4,1,0
70703,E00010471,E00010471,Output Areas and Small Areas,OASA,69,49,4,1,2
70704,E00010472,E00010472,Output Areas and Small Areas,OASA,59,24,5,0,0
70705,E00010473,E00010473,Output Areas and Small Areas,OASA,72,29,1,0,0
70706,E00010474,E00010474,Output Areas and Small Areas,OASA,40,64,18,4,2
70707,E00010475,E00010475,Output Areas and Small Areas,OASA,76,24,5,0,0
70708,E00010476,E00010476,Output Areas and Small Areas,OASA,54,67,9,3,2
70709,E00010477,E00010477,Output Areas and Small Areas,OASA,69,44,3,0,0
70710,E00010478,E00010478,Output Areas and Small Areas,OASA,62,44,15,0,0
70711,E00010479,E00010479,Output Areas and Small Areas,OASA,41,54,18,4,3
70712,E00010480,E00010480,Output Areas and Small Areas,OASA,79,52,11,4,0
70713,E00010481,E00010481,Output Areas and Small Areas,OASA,45,40,11,6,1
70714,E00010482,E00010482,Output Areas and Small Areas,OASA,95,42,17,1,1
70715,E00010483,E00010483,Output Areas and Small Areas,OASA,58,50,8,6,0
70716,E00010484,E00010484,Output Areas and Small Areas,OASA,80,61,11,2,0
70717,E00010485,E00010485,Output Areas and Small Areas,OASA,27,60,24,4,0
70718,E00010486,E00010486,Output Areas and Small Areas,OASA,136,63,9,0,0
70719,E00010487,E00010487,Output Areas and Small Areas,OASA,61,43,5,1,0
70720,E00010488,E00010488,Output Areas and Small Areas,OASA,62,58,3,1,1
70721,E00010489,E00010489,Output Areas and Small Areas,OASA,80,45,9,1,0
70722,E00010490,E00010490,Output Areas and Small Areas,OASA,86,31,10,1,0
70723,E00010491,E00010491,Output Areas and Small Areas,OASA,91,58,11,0,1
70724,E00010492,E00010492,Output Areas and Small Areas,OASA,82,42,7,0,0
70725,E00010493,E00010493,Output Areas and Small Areas,OASA,78,52,5,1,0
70726,E00010494,E00010494,Output Areas and Small Areas,OASA,68,48,7,1,0
