CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Total,White-British,White-Irish,White-Gypsy or Irish Traveller, White-Other White,Mixed-White and Black Caribbean,Mixed-White and Black African,Mixed-White and Asian,Mixed-Other Mixed,Asian-Indian,Asian-Pakistani ,Asian-Bangladeshi,Asian-Chinese,Asian-Other Asian,Black-African,Black-Caribbean,Black-Other Black,Other-Arab ,Other-Any other ethnic group
80047,E00020072,E00020072,Output Areas and Small Areas,OASA,306,94,7,1,51,7,5,0,4,11,0,0,1,12,52,29,19,1,12
80048,E00020073,E00020073,Output Areas and Small Areas,OASA,427,61,9,0,43,11,8,2,1,4,3,0,4,4,179,41,41,8,8
80049,E00020074,E00020074,Output Areas and Small Areas,OASA,415,68,9,0,32,11,10,1,5,0,0,0,18,5,161,28,38,4,25
80050,E00020075,E00020075,Output Areas and Small Areas,OASA,406,106,8,1,40,3,8,4,12,6,1,2,5,12,133,47,10,4,4
80051,E00020076,E00020076,Output Areas and Small Areas,OASA,298,52,3,1,29,16,1,5,17,2,3,7,3,11,79,36,24,0,9
80052,E00020077,E00020077,Output Areas and Small Areas,OASA,366,62,8,0,15,4,8,0,10,1,0,2,18,19,129,55,20,0,15
80053,E00020078,E00020078,Output Areas and Small Areas,OASA,422,137,13,2,65,13,7,3,9,8,1,9,2,24,62,44,12,3,8
80054,E00020079,E00020079,Output Areas and Small Areas,OASA,293,57,13,0,18,7,3,4,4,0,2,3,5,5,109,36,19,0,8
80055,E00020080,E00020080,Output Areas and Small Areas,OASA,329,86,4,5,35,7,10,3,10,0,0,5,16,12,55,33,23,9,16
80056,E00020081,E00020081,Output Areas and Small Areas,OASA,442,71,3,0,14,10,26,1,8,0,3,7,9,13,187,37,40,4,9
80057,E00020082,E00020082,Output Areas and Small Areas,OASA,505,157,8,0,64,13,2,2,13,11,1,1,17,7,116,49,25,1,18
80058,E00020083,E00020083,Output Areas and Small Areas,OASA,316,82,1,0,13,13,10,2,2,4,0,5,11,1,81,45,35,6,5
80059,E00020084,E00020084,Output Areas and Small Areas,OASA,444,171,4,0,52,14,9,5,8,10,0,6,0,8,86,43,7,0,21
80060,E00020087,E00020087,Output Areas and Small Areas,OASA,213,62,10,0,30,2,1,0,5,4,0,8,6,11,47,7,6,4,10
80061,E00020088,E00020088,Output Areas and Small Areas,OASA,270,101,5,0,22,4,1,0,7,3,0,8,3,5,61,32,5,4,9
80062,E00020089,E00020089,Output Areas and Small Areas,OASA,270,122,2,0,34,4,5,4,2,7,2,2,3,0,55,10,10,5,3
80063,E00020090,E00020090,Output Areas and Small Areas,OASA,101,57,2,0,6,13,0,0,2,0,0,0,0,3,13,1,2,0,2
80064,E00020091,E00020091,Output Areas and Small Areas,OASA,229,118,6,0,5,0,5,3,2,4,0,0,9,6,51,11,7,0,2
80065,E00020092,E00020092,Output Areas and Small Areas,OASA,283,134,3,6,23,4,0,0,6,0,1,0,12,1,72,7,4,3,7
80066,E00020093,E00020093,Output Areas and Small Areas,OASA,219,86,3,0,18,4,2,0,5,6,0,0,5,2,72,3,5,2,6
80067,E00020094,E00020094,Output Areas and Small Areas,OASA,259,103,6,0,18,3,0,4,1,3,5,8,11,5,50,21,11,5,5
80068,E00020095,E00020095,Output Areas and Small Areas,OASA,331,140,8,0,40,12,3,2,1,4,0,10,9,2,55,16,16,0,13
80069,E00020096,E00020096,Output Areas and Small Areas,OASA,211,65,5,0,34,2,1,2,0,2,1,1,8,9,42,21,12,0,6
80070,E00020097,E00020097,Output Areas and Small Areas,OASA,267,53,4,0,43,3,6,1,3,6,1,3,2,1,89,13,26,1,12
80071,E00020098,E00020098,Output Areas and Small Areas,OASA,339,81,10,0,40,4,4,0,5,8,5,8,2,6,107,23,25,2,9
80072,E00020099,E00020099,Output Areas and Small Areas,OASA,279,102,11,1,53,5,2,2,5,0,7,8,4,12,36,11,6,0,14
80073,E00020100,E00020100,Output Areas and Small Areas,OASA,387,158,11,1,65,6,3,0,7,3,0,27,25,7,37,22,7,7,1
80074,E00020102,E00020102,Output Areas and Small Areas,OASA,228,105,9,0,29,5,1,4,3,3,0,1,4,2,29,18,14,1,0
80075,E00020103,E00020103,Output Areas and Small Areas,OASA,141,34,6,0,19,3,1,0,1,0,0,0,1,2,39,15,11,3,6
80076,E00020104,E00020104,Output Areas and Small Areas,OASA,143,93,6,0,18,4,0,1,5,1,1,0,1,0,0,5,4,1,3
80077,E00020105,E00020105,Output Areas and Small Areas,OASA,208,104,2,0,38,3,0,1,5,2,0,0,1,2,32,5,6,3,4
80078,E00020106,E00020106,Output Areas and Small Areas,OASA,422,164,14,0,31,9,12,3,21,3,0,11,21,15,53,15,27,13,10
80079,E00020107,E00020107,Output Areas and Small Areas,OASA,260,134,15,0,43,4,2,2,4,5,0,0,9,0,21,9,5,4,3
80080,E00020108,E00020108,Output Areas and Small Areas,OASA,203,75,6,0,21,8,3,2,3,2,0,2,5,0,34,22,11,1,8
80081,E00020109,E00020109,Output Areas and Small Areas,OASA,269,116,6,0,28,2,3,1,2,8,0,3,13,10,44,13,12,0,8
80082,E00020110,E00020110,Output Areas and Small Areas,OASA,264,131,15,0,40,4,0,2,5,9,0,6,3,6,25,3,7,5,3
80083,E00020111,E00020111,Output Areas and Small Areas,OASA,266,125,7,0,42,3,3,4,5,1,0,10,3,3,44,10,0,0,6
80084,E00020112,E00020112,Output Areas and Small Areas,OASA,171,108,5,0,29,1,0,2,7,3,1,0,2,1,3,2,0,0,7
80085,E00020113,E00020113,Output Areas and Small Areas,OASA,233,71,3,1,50,4,0,10,25,2,5,5,2,12,28,3,5,0,7
80086,E00020114,E00020114,Output Areas and Small Areas,OASA,349,157,13,0,47,7,11,1,2,2,0,0,11,1,59,12,5,9,12
80087,E00020115,E00020115,Output Areas and Small Areas,OASA,346,84,8,0,31,4,5,0,10,2,1,13,14,2,92,35,23,7,15
80088,E00020116,E00020116,Output Areas and Small Areas,OASA,238,58,3,0,21,7,9,0,2,0,1,4,7,6,79,13,8,12,8
80089,E00020117,E00020117,Output Areas and Small Areas,OASA,285,178,9,0,28,7,3,3,9,4,4,7,1,0,23,5,3,0,1
80090,E00020118,E00020118,Output Areas and Small Areas,OASA,255,133,6,0,48,4,1,6,4,4,0,3,15,5,5,9,4,3,5
80091,E00020119,E00020119,Output Areas and Small Areas,OASA,272,164,10,0,51,3,0,2,3,1,0,0,7,6,4,14,2,1,4
80092,E00020120,E00020120,Output Areas and Small Areas,OASA,251,77,4,0,30,5,3,0,12,1,0,8,10,4,67,12,7,3,8
80093,E00020121,E00020121,Output Areas and Small Areas,OASA,314,156,12,0,50,2,12,6,6,1,0,7,0,1,34,10,11,1,5
80094,E00020122,E00020122,Output Areas and Small Areas,OASA,266,78,3,0,31,5,11,0,11,0,0,5,12,13,62,23,8,2,2
80095,E00020123,E00020123,Output Areas and Small Areas,OASA,383,92,6,0,26,13,15,4,12,0,3,7,8,10,109,28,21,8,21
80096,E00020124,E00020124,Output Areas and Small Areas,OASA,237,64,5,0,16,8,5,1,2,1,0,6,0,0,89,19,7,2,12
80097,E00020125,E00020125,Output Areas and Small Areas,OASA,215,75,3,1,27,5,0,2,1,7,0,4,7,5,50,8,11,2,7
80098,E00020126,E00020126,Output Areas and Small Areas,OASA,313,150,8,0,30,9,4,1,9,0,0,13,10,3,49,17,2,3,5
80099,E00020127,E00020127,Output Areas and Small Areas,OASA,369,123,8,0,55,10,3,3,16,7,0,18,1,8,67,21,15,2,12
80100,E00020128,E00020128,Output Areas and Small Areas,OASA,279,70,11,0,32,14,4,2,12,0,0,6,2,7,77,21,9,5,7
80101,E00020129,E00020129,Output Areas and Small Areas,OASA,279,57,6,0,47,5,7,2,5,2,1,5,10,8,68,31,16,1,8
80102,E00020130,E00020130,Output Areas and Small Areas,OASA,366,97,0,0,54,5,4,1,10,0,0,5,5,7,109,12,37,8,12
80103,E00020131,E00020131,Output Areas and Small Areas,OASA,244,89,2,0,29,7,0,0,7,6,0,12,2,1,54,23,9,0,3
80104,E00020132,E00020132,Output Areas and Small Areas,OASA,380,52,5,0,42,7,11,8,11,0,4,5,3,6,113,21,66,5,21
80105,E00020133,E00020133,Output Areas and Small Areas,OASA,334,70,8,0,26,13,8,3,5,1,2,1,7,18,117,29,11,1,14
80106,E00020134,E00020134,Output Areas and Small Areas,OASA,393,63,6,0,42,4,12,6,2,6,0,5,7,16,145,28,31,5,15
80107,E00020136,E00020136,Output Areas and Small Areas,OASA,325,85,11,4,56,5,8,1,4,6,0,17,2,5,65,25,8,7,16
80108,E00020137,E00020137,Output Areas and Small Areas,OASA,279,104,3,0,37,4,2,2,8,0,7,4,11,4,61,9,13,4,6
80109,E00020138,E00020138,Output Areas and Small Areas,OASA,241,54,5,0,5,9,3,2,12,0,1,4,5,0,87,28,20,0,6
80110,E00020139,E00020139,Output Areas and Small Areas,OASA,179,106,11,0,25,1,2,3,6,0,0,0,0,3,17,4,0,0,1
80111,E00020140,E00020140,Output Areas and Small Areas,OASA,367,126,10,0,32,14,6,1,10,1,1,0,1,2,77,64,17,0,5
80112,E00020141,E00020141,Output Areas and Small Areas,OASA,318,77,2,0,28,7,8,1,6,2,0,4,3,4,90,46,36,1,3
80113,E00020142,E00020142,Output Areas and Small Areas,OASA,397,98,10,0,49,4,4,9,10,9,1,4,1,17,56,71,35,10,9
80114,E00020143,E00020143,Output Areas and Small Areas,OASA,492,244,19,2,36,8,4,2,12,4,2,0,10,10,70,50,16,0,3
80115,E00020144,E00020144,Output Areas and Small Areas,OASA,355,89,6,0,35,14,6,0,8,2,0,0,8,11,85,64,25,1,1
80116,E00020145,E00020145,Output Areas and Small Areas,OASA,453,147,10,1,73,22,7,2,3,1,2,0,2,19,69,54,27,1,13
80117,E00020146,E00020146,Output Areas and Small Areas,OASA,311,82,3,0,15,7,5,0,6,9,0,15,2,3,90,40,21,0,13
80118,E00020147,E00020147,Output Areas and Small Areas,OASA,306,187,3,0,27,6,4,5,2,1,10,0,2,1,17,29,11,0,1
80119,E00020148,E00020148,Output Areas and Small Areas,OASA,525,135,12,7,33,17,9,0,15,6,1,6,11,12,128,73,37,8,15
80120,E00020149,E00020149,Output Areas and Small Areas,OASA,431,208,15,0,48,20,3,5,9,7,5,0,2,10,36,43,16,1,3
80121,E00020150,E00020150,Output Areas and Small Areas,OASA,303,160,5,0,30,3,5,5,4,8,0,0,1,2,20,40,11,4,5
80122,E00020151,E00020151,Output Areas and Small Areas,OASA,228,124,5,0,15,7,0,7,7,2,0,4,3,3,22,17,7,0,5
80123,E00020152,E00020152,Output Areas and Small Areas,OASA,341,177,11,0,32,9,4,4,11,6,0,5,1,7,19,35,11,2,7
80124,E00020153,E00020153,Output Areas and Small Areas,OASA,322,99,13,0,22,9,4,3,7,0,0,0,9,5,73,24,23,0,31
80125,E00020154,E00020154,Output Areas and Small Areas,OASA,368,95,7,2,23,12,6,3,6,2,0,0,14,12,80,48,40,0,18
80126,E00020155,E00020155,Output Areas and Small Areas,OASA,318,79,6,0,18,11,0,0,5,2,0,5,0,5,85,73,20,0,9
80127,E00020156,E00020156,Output Areas and Small Areas,OASA,376,99,11,0,18,18,4,6,7,5,5,1,12,18,75,40,43,5,9
80128,E00020157,E00020157,Output Areas and Small Areas,OASA,362,104,0,0,47,8,3,2,13,3,3,3,3,7,108,27,28,1,2
80129,E00020158,E00020158,Output Areas and Small Areas,OASA,464,107,9,0,43,13,7,8,14,2,0,7,4,5,159,46,22,5,13
80130,E00020160,E00020160,Output Areas and Small Areas,OASA,499,132,5,3,72,17,9,8,12,11,2,11,6,14,107,55,18,6,11
80131,E00020161,E00020161,Output Areas and Small Areas,OASA,322,42,2,0,12,3,11,0,1,13,7,1,0,13,141,48,23,1,4
80132,E00020163,E00020163,Output Areas and Small Areas,OASA,391,108,8,0,40,9,8,0,8,2,0,0,9,10,101,54,19,2,13
80133,E00020164,E00020164,Output Areas and Small Areas,OASA,332,97,4,0,27,8,5,1,5,2,1,7,5,6,76,48,28,4,8
80134,E00020165,E00020165,Output Areas and Small Areas,OASA,398,154,6,2,63,7,15,4,5,4,0,0,6,8,46,52,14,1,11
80135,E00020166,E00020166,Output Areas and Small Areas,OASA,302,89,5,0,23,9,1,0,4,2,1,0,3,11,70,48,25,0,11
80136,E00020167,E00020167,Output Areas and Small Areas,OASA,341,109,1,0,14,17,9,2,3,3,0,0,2,4,72,57,36,1,11
80137,E00020168,E00020168,Output Areas and Small Areas,OASA,460,178,8,3,55,7,7,5,10,9,2,6,11,8,56,67,20,2,6
80138,E00020169,E00020169,Output Areas and Small Areas,OASA,250,52,3,0,35,17,4,3,14,3,0,4,2,6,48,33,23,0,3
80139,E00020170,E00020170,Output Areas and Small Areas,OASA,312,112,2,0,27,13,7,2,12,9,0,0,0,10,44,50,19,2,3
80140,E00020171,E00020171,Output Areas and Small Areas,OASA,371,128,9,0,42,14,8,6,10,7,0,6,9,3,53,48,15,5,8
80141,E00020172,E00020172,Output Areas and Small Areas,OASA,291,135,6,0,19,6,0,1,5,3,4,7,0,8,37,29,19,0,12
80142,E00020173,E00020173,Output Areas and Small Areas,OASA,298,92,9,0,16,12,6,7,7,1,0,0,5,3,59,57,22,0,2
80143,E00020174,E00020174,Output Areas and Small Areas,OASA,318,152,10,1,17,8,0,2,18,3,0,0,1,1,39,47,9,3,7
80144,E00020175,E00020175,Output Areas and Small Areas,OASA,244,110,7,0,8,8,0,0,2,2,0,0,1,0,43,35,20,1,7
80145,E00020176,E00020176,Output Areas and Small Areas,OASA,337,91,7,0,30,3,15,5,9,3,0,0,8,22,72,47,13,0,12
80146,E00020177,E00020177,Output Areas and Small Areas,OASA,311,61,3,0,15,9,4,0,8,1,2,0,8,7,107,48,28,1,9
80147,E00020178,E00020178,Output Areas and Small Areas,OASA,574,126,17,0,69,13,9,1,12,12,8,0,13,9,178,55,41,4,7
80148,E00020179,E00020179,Output Areas and Small Areas,OASA,300,100,4,0,40,4,3,2,9,2,9,3,9,11,45,32,9,0,18
80149,E00020180,E00020180,Output Areas and Small Areas,OASA,382,79,4,1,21,5,5,0,11,0,8,0,6,9,134,60,23,0,16
80150,E00020181,E00020181,Output Areas and Small Areas,OASA,345,34,0,0,16,6,3,2,1,2,0,27,27,10,135,43,27,2,10
80151,E00020182,E00020182,Output Areas and Small Areas,OASA,243,36,5,0,5,10,2,1,4,0,10,3,0,1,110,18,21,6,11
80152,E00020183,E00020183,Output Areas and Small Areas,OASA,342,111,7,0,45,8,5,0,8,5,3,8,8,10,59,35,12,0,18
80153,E00020184,E00020184,Output Areas and Small Areas,OASA,347,57,5,1,22,12,2,2,1,0,0,6,19,7,102,67,25,7,12
80154,E00020185,E00020185,Output Areas and Small Areas,OASA,389,113,9,1,66,11,2,0,5,2,3,20,3,15,64,41,22,4,8
80155,E00020186,E00020186,Output Areas and Small Areas,OASA,345,56,4,0,20,5,5,6,7,0,0,3,7,11,123,50,28,0,20
80156,E00020188,E00020188,Output Areas and Small Areas,OASA,289,47,7,0,9,16,5,0,4,0,0,5,14,13,109,37,18,0,5
80157,E00020190,E00020190,Output Areas and Small Areas,OASA,287,69,9,0,28,5,5,1,10,5,0,0,1,9,67,37,23,2,16
80158,E00020191,E00020191,Output Areas and Small Areas,OASA,624,76,3,0,34,31,21,3,12,2,1,6,14,15,237,87,58,13,11
80159,E00020192,E00020192,Output Areas and Small Areas,OASA,384,67,0,0,80,15,7,6,14,3,0,6,23,7,53,36,13,16,38
80160,E00020193,E00020193,Output Areas and Small Areas,OASA,317,31,0,0,24,7,5,1,14,6,3,1,17,25,123,33,18,2,7
80161,E00020194,E00020194,Output Areas and Small Areas,OASA,591,77,6,1,44,9,20,0,7,1,0,3,23,17,242,49,68,5,19
80162,E00020195,E00020195,Output Areas and Small Areas,OASA,314,37,0,0,8,9,0,2,3,6,1,9,23,14,127,28,26,10,11
80163,E00020196,E00020196,Output Areas and Small Areas,OASA,310,35,0,0,12,8,8,2,1,0,0,0,8,7,152,40,35,0,2
80164,E00020197,E00020197,Output Areas and Small Areas,OASA,307,69,1,5,19,5,3,6,2,0,6,0,15,14,111,28,15,4,4
80165,E00020198,E00020198,Output Areas and Small Areas,OASA,544,76,8,1,67,4,9,9,7,7,0,5,34,8,158,50,62,6,33
80166,E00020199,E00020199,Output Areas and Small Areas,OASA,436,65,5,0,29,13,0,0,11,3,0,15,13,14,165,64,27,3,9
80167,E00020200,E00020200,Output Areas and Small Areas,OASA,331,104,17,0,38,17,4,3,7,7,1,1,9,15,49,41,12,1,5
80168,E00020201,E00020201,Output Areas and Small Areas,OASA,561,95,19,0,36,14,11,0,7,4,18,24,23,23,167,34,68,6,12
80169,E00020202,E00020202,Output Areas and Small Areas,OASA,589,144,7,0,82,24,10,6,12,4,3,0,22,23,140,55,30,1,26
80170,E00020203,E00020203,Output Areas and Small Areas,OASA,418,52,4,0,29,3,6,0,16,3,0,7,0,2,166,65,46,5,14
80171,E00020204,E00020204,Output Areas and Small Areas,OASA,503,65,4,0,34,5,6,5,10,1,7,14,3,1,261,28,46,4,9
80172,E00020206,E00020206,Output Areas and Small Areas,OASA,212,30,0,0,23,1,9,3,0,0,0,9,1,7,87,21,6,8,7
80173,E00020207,E00020207,Output Areas and Small Areas,OASA,514,67,4,0,60,19,13,4,10,4,0,6,7,14,192,76,25,5,8
80174,E00020208,E00020208,Output Areas and Small Areas,OASA,278,44,0,0,19,5,1,2,4,5,0,13,7,0,100,36,26,0,16
80175,E00020209,E00020209,Output Areas and Small Areas,OASA,376,89,11,0,25,11,11,2,12,5,7,6,9,13,83,50,20,5,17
80176,E00020210,E00020210,Output Areas and Small Areas,OASA,473,143,11,0,34,8,7,7,8,5,0,0,16,7,125,66,28,0,8
80177,E00020211,E00020211,Output Areas and Small Areas,OASA,341,175,17,0,50,8,0,0,2,12,0,0,5,1,17,38,11,0,5
80178,E00020212,E00020212,Output Areas and Small Areas,OASA,278,171,11,0,27,6,3,2,5,1,0,0,0,5,14,18,12,1,2
80179,E00020213,E00020213,Output Areas and Small Areas,OASA,333,166,11,0,50,7,2,1,6,5,0,0,6,8,15,46,9,0,1
80180,E00020214,E00020214,Output Areas and Small Areas,OASA,289,138,4,0,38,11,4,3,11,1,0,0,0,10,19,36,14,0,0
80181,E00020215,E00020215,Output Areas and Small Areas,OASA,295,171,5,0,18,4,2,3,0,3,7,0,1,8,31,29,13,0,0
80182,E00020216,E00020216,Output Areas and Small Areas,OASA,331,209,8,0,43,4,4,10,3,5,0,0,2,4,15,19,3,1,1
80183,E00020217,E00020217,Output Areas and Small Areas,OASA,325,179,3,0,48,7,2,9,3,13,4,7,4,1,21,13,4,4,3
80184,E00020218,E00020218,Output Areas and Small Areas,OASA,277,163,8,0,15,10,1,1,1,1,3,0,2,4,21,35,5,1,6
80185,E00020219,E00020219,Output Areas and Small Areas,OASA,371,159,4,0,27,16,10,6,6,6,0,7,1,3,33,54,22,0,17
80186,E00020220,E00020220,Output Areas and Small Areas,OASA,365,250,5,0,23,6,0,10,2,6,1,6,0,3,19,25,6,0,3
80187,E00020221,E00020221,Output Areas and Small Areas,OASA,261,160,5,0,33,6,0,2,6,6,0,0,2,4,12,11,8,0,6
80188,E00020222,E00020222,Output Areas and Small Areas,OASA,282,172,11,0,36,5,6,1,4,1,0,0,5,6,19,9,5,0,2
80189,E00020223,E00020223,Output Areas and Small Areas,OASA,337,223,8,0,43,6,1,7,3,6,0,0,1,5,9,16,1,1,7
80190,E00020224,E00020224,Output Areas and Small Areas,OASA,347,218,7,0,39,11,8,4,3,8,0,0,4,0,18,18,2,1,6
80191,E00020225,E00020225,Output Areas and Small Areas,OASA,325,196,6,1,38,3,6,1,7,0,3,4,1,5,21,21,4,2,6
80192,E00020226,E00020226,Output Areas and Small Areas,OASA,329,183,10,0,15,9,2,8,5,6,0,2,0,2,37,31,14,0,5
80193,E00020227,E00020227,Output Areas and Small Areas,OASA,239,134,11,0,20,3,5,1,5,3,0,0,3,2,25,7,14,2,4
80194,E00020228,E00020228,Output Areas and Small Areas,OASA,340,208,13,0,34,2,5,3,7,13,2,0,0,7,15,12,8,3,8
80195,E00020229,E00020229,Output Areas and Small Areas,OASA,402,266,15,0,48,1,9,2,5,1,1,0,5,3,20,19,5,0,2
80196,E00020230,E00020230,Output Areas and Small Areas,OASA,291,215,3,2,22,8,3,1,2,0,0,0,2,6,4,19,2,0,2
80197,E00020231,E00020231,Output Areas and Small Areas,OASA,317,198,2,1,46,7,6,4,6,1,0,0,1,3,11,19,7,2,3
80198,E00020232,E00020232,Output Areas and Small Areas,OASA,295,186,4,0,25,1,6,3,4,4,0,0,2,3,9,32,11,4,1
80199,E00020233,E00020233,Output Areas and Small Areas,OASA,278,148,18,0,31,6,3,4,2,2,7,0,0,2,30,14,9,0,2
80200,E00020234,E00020234,Output Areas and Small Areas,OASA,326,147,9,3,35,13,5,5,9,3,5,6,2,2,48,16,15,0,3
80201,E00020235,E00020235,Output Areas and Small Areas,OASA,302,128,3,2,31,5,2,3,8,6,5,5,4,9,37,32,16,1,5
80202,E00020236,E00020236,Output Areas and Small Areas,OASA,370,121,9,0,31,11,5,6,2,1,13,11,6,8,48,62,36,0,0
80203,E00020238,E00020238,Output Areas and Small Areas,OASA,437,112,8,0,17,21,7,0,1,3,0,0,3,4,144,77,30,3,7
80204,E00020239,E00020239,Output Areas and Small Areas,OASA,328,205,13,0,41,1,2,1,5,0,0,0,0,9,9,27,7,0,8
80205,E00020240,E00020240,Output Areas and Small Areas,OASA,284,175,14,0,43,0,1,6,6,3,0,0,4,6,5,12,8,0,1
80206,E00020241,E00020241,Output Areas and Small Areas,OASA,534,301,18,0,70,3,5,6,11,7,0,0,4,11,46,38,8,5,1
80207,E00020242,E00020242,Output Areas and Small Areas,OASA,352,126,6,1,24,6,1,4,6,6,0,3,0,14,79,49,13,1,13
80208,E00020243,E00020243,Output Areas and Small Areas,OASA,391,188,15,0,46,4,6,4,8,8,0,2,0,15,28,47,7,3,10
80209,E00020244,E00020244,Output Areas and Small Areas,OASA,373,95,14,0,21,13,4,1,7,2,0,9,3,14,96,63,26,1,4
80210,E00020245,E00020245,Output Areas and Small Areas,OASA,426,80,4,0,31,7,21,0,14,8,7,1,2,3,161,58,24,0,5
80211,E00020246,E00020246,Output Areas and Small Areas,OASA,443,225,7,0,69,13,5,4,4,14,2,0,1,4,25,47,17,0,6
80212,E00020247,E00020247,Output Areas and Small Areas,OASA,241,169,6,0,28,5,5,2,4,2,0,0,1,3,4,4,1,2,5
80213,E00020248,E00020248,Output Areas and Small Areas,OASA,277,119,2,0,13,5,4,2,7,7,0,0,0,1,64,32,19,1,1
80214,E00020249,E00020249,Output Areas and Small Areas,OASA,340,144,4,1,61,5,1,0,3,1,1,0,8,11,52,14,15,8,11
80215,E00020250,E00020250,Output Areas and Small Areas,OASA,432,229,10,0,61,5,3,3,16,7,0,3,24,17,26,6,12,2,8
80216,E00020251,E00020251,Output Areas and Small Areas,OASA,396,155,5,5,86,8,1,0,3,4,0,1,1,20,55,10,19,13,10
80217,E00020252,E00020252,Output Areas and Small Areas,OASA,384,166,5,4,54,3,4,2,4,2,0,0,12,13,77,7,9,0,22
80218,E00020253,E00020253,Output Areas and Small Areas,OASA,337,173,0,0,34,5,2,0,0,0,2,6,4,9,62,5,27,3,5
80219,E00020254,E00020254,Output Areas and Small Areas,OASA,259,132,5,0,38,1,4,4,7,0,0,1,5,9,25,14,6,4,4
80220,E00020255,E00020255,Output Areas and Small Areas,OASA,452,201,13,0,111,9,0,8,11,15,3,0,17,20,14,7,15,5,3
80221,E00020257,E00020257,Output Areas and Small Areas,OASA,322,148,3,0,46,8,4,7,2,4,0,8,13,7,49,10,7,1,5
80222,E00020259,E00020259,Output Areas and Small Areas,OASA,307,149,10,0,82,1,0,6,3,26,3,0,9,10,0,1,0,0,7
80223,E00020260,E00020260,Output Areas and Small Areas,OASA,239,101,5,0,73,3,0,8,3,11,0,1,3,13,3,1,12,1,1
80224,E00020261,E00020261,Output Areas and Small Areas,OASA,263,164,4,0,65,0,2,3,2,10,0,0,1,1,3,0,4,1,3
80225,E00020262,E00020262,Output Areas and Small Areas,OASA,206,122,9,0,44,0,0,2,3,12,2,0,8,0,0,0,0,1,3
80226,E00020263,E00020263,Output Areas and Small Areas,OASA,227,90,4,0,36,7,4,1,5,5,0,0,4,17,31,9,2,4,8
80227,E00020264,E00020264,Output Areas and Small Areas,OASA,415,141,15,0,58,3,22,6,7,13,1,7,14,13,65,14,17,1,18
80228,E00020266,E00020266,Output Areas and Small Areas,OASA,343,125,17,0,46,12,0,2,0,8,2,0,4,3,69,15,18,0,22
80229,E00020267,E00020267,Output Areas and Small Areas,OASA,207,114,4,0,59,0,2,2,4,6,0,1,4,1,6,0,0,0,4
80230,E00020268,E00020268,Output Areas and Small Areas,OASA,203,102,6,0,65,1,1,1,3,9,1,2,4,5,1,1,0,0,1
80231,E00020269,E00020269,Output Areas and Small Areas,OASA,357,236,16,0,63,1,0,9,1,4,1,0,6,8,3,4,0,2,3
80232,E00020270,E00020270,Output Areas and Small Areas,OASA,361,180,19,0,70,8,1,4,7,18,0,0,6,8,16,4,5,3,12
80233,E00020271,E00020271,Output Areas and Small Areas,OASA,199,122,5,0,44,0,0,2,0,3,3,0,9,2,4,1,0,0,4
80234,E00020273,E00020273,Output Areas and Small Areas,OASA,255,156,2,0,28,3,1,1,3,2,0,6,13,6,18,5,10,0,1
80235,E00020274,E00020274,Output Areas and Small Areas,OASA,402,192,7,0,48,0,15,2,3,6,0,0,21,10,54,12,19,6,7
80236,E00020275,E00020275,Output Areas and Small Areas,OASA,337,150,11,0,46,8,4,6,2,4,3,5,5,12,42,20,5,1,13
80237,E00020276,E00020276,Output Areas and Small Areas,OASA,278,154,7,0,41,7,1,2,4,4,3,0,10,3,18,6,11,4,3
80238,E00020277,E00020277,Output Areas and Small Areas,OASA,268,115,9,0,54,5,0,3,6,7,1,0,10,7,31,6,7,0,7
80239,E00020278,E00020278,Output Areas and Small Areas,OASA,298,130,16,2,45,12,4,3,1,6,2,0,5,6,37,3,8,3,15
80240,E00020280,E00020280,Output Areas and Small Areas,OASA,261,156,7,0,46,2,1,1,3,0,0,1,6,6,24,3,2,0,3
80241,E00020281,E00020281,Output Areas and Small Areas,OASA,364,124,7,4,37,5,8,4,8,8,4,2,10,10,88,12,26,0,7
80242,E00020282,E00020282,Output Areas and Small Areas,OASA,248,143,6,0,30,2,9,0,4,3,0,0,5,9,24,6,4,0,3
80243,E00020283,E00020283,Output Areas and Small Areas,OASA,273,107,13,0,33,2,5,2,6,3,0,6,2,8,68,9,4,2,3
80244,E00020284,E00020284,Output Areas and Small Areas,OASA,249,124,8,0,38,2,0,10,3,10,1,0,6,6,22,4,5,5,5
80245,E00020286,E00020286,Output Areas and Small Areas,OASA,278,145,14,0,45,10,1,3,6,10,1,5,11,7,6,4,4,2,4
80246,E00020287,E00020287,Output Areas and Small Areas,OASA,209,93,9,0,22,6,0,3,4,1,1,1,11,4,15,13,11,4,11
80247,E00020289,E00020289,Output Areas and Small Areas,OASA,208,119,1,0,20,3,4,3,4,2,0,4,4,3,19,3,6,3,10
80248,E00020290,E00020290,Output Areas and Small Areas,OASA,330,137,4,0,58,3,5,3,11,12,4,3,14,15,37,10,5,0,9
80249,E00020291,E00020291,Output Areas and Small Areas,OASA,144,84,3,0,17,2,6,2,1,0,0,5,0,6,13,0,0,1,4
80250,E00020292,E00020292,Output Areas and Small Areas,OASA,324,178,8,0,60,3,1,3,12,4,0,0,12,6,19,6,2,5,5
80251,E00020293,E00020293,Output Areas and Small Areas,OASA,342,174,7,1,67,1,2,6,8,6,4,0,18,15,15,3,2,3,10
